"","DEPARTAMENTO","PROVINCIA","DISTRITO","deaths_distrito","deaths_provincia","deaths_departamento","distr_prov","prov_dpto","distr_dpto"
"317","AREQUIPA","LA UNION","TOMEPAMPA",1,7,2026,14.3,0.3,0
"318","AYACUCHO","CANGALLO","CANGALLO",9,23,504,39.1,4.6,1.8
"319","AYACUCHO","CANGALLO","CHUSCHI",4,23,504,17.4,4.6,0.8
"320","AYACUCHO","CANGALLO","LOS MOROCHUCOS",5,23,504,21.7,4.6,1
"321","AYACUCHO","CANGALLO","MARIA PARADO DE BELLIDO",1,23,504,4.3,4.6,0.2
"322","AYACUCHO","CANGALLO","PARAS",3,23,504,13,4.6,0.6
"323","AYACUCHO","CANGALLO","TOTOS",1,23,504,4.3,4.6,0.2
"324","AYACUCHO","HUAMANGA","ACOCRO",3,290,504,1,57.5,0.6
"325","AYACUCHO","HUAMANGA","ACOS VINCHOS",1,290,504,0.3,57.5,0.2
"326","AYACUCHO","HUAMANGA","ANDRES AVELINO CACERES D.",8,290,504,2.8,57.5,1.6
"327","AYACUCHO","HUAMANGA","ANDRES AVELINO CACERES DORREGA",21,290,504,7.2,57.5,4.2
"328","AYACUCHO","HUAMANGA","ANDRES AVELINO CACERES DORREGARAY",4,290,504,1.4,57.5,0.8
"329","AYACUCHO","HUAMANGA","AYACUCHO",145,290,504,50,57.5,28.8
"330","AYACUCHO","HUAMANGA","CARMEN ALTO",7,290,504,2.4,57.5,1.4
"331","AYACUCHO","HUAMANGA","CARMEN ALTO 1/",9,290,504,3.1,57.5,1.8
